node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
1532,83.0,54.0,5.0,3.0
1224,15.0,56.0,4.0,3.0
1855,22.0,52.0,6.0,3.0
1520,26.0,51.0,5.0,3.0
1883,11.0,57.0,6.0,3.0
1887,70.0,58.0,6.0,3.0
2820,62.0,59.0,9.0,3.0
2185,85.0,62.0,7.0,3.0
1250,56.0,66.0,4.0,3.0
1536,17.0,56.0,5.0,3.0
1265,16.0,70.0,4.0,3.0
4175,18.0,63.0,14.0,3.0
1572,57.0,68.0,5.0,3.0
2200,20.0,70.0,7.0,3.0
2564,93.0,80.0,8.0,3.0
1914,27.0,74.0,6.0,3.0
1876,10.0,56.0,6.0,4.0
1285,10.0,78.0,4.0,3.0
2204,40.0,72.0,7.0,3.0
1601,11.0,77.0,5.0,3.0
2549,21.0,77.0,8.0,4.0
1624,9.0,81.0,5.0,3.0
1622,72.0,80.0,5.0,3.0
1332,27.0,91.0,4.0,3.0
2225,31.0,78.0,7.0,3.0
1636,27.0,84.0,5.0,3.0
2255,21.0,87.0,7.0,3.0
2588,77.0,86.0,8.0,3.0
1964,12.0,89.0,6.0,3.0
1954,96.0,85.0,6.0,3.0
1665,98.0,90.0,5.0,3.0
2609,65.0,92.0,8.0,3.0
1349,30.0,93.0,4.0,3.0
1676,40.0,94.0,5.0,3.0
1339,31.0,92.0,4.0,3.0
1360,30.0,95.0,4.0,3.0
2300,24.0,97.0,7.0,3.0
1984,12.0,95.0,6.0,3.0
2290,3.0,96.0,7.0,3.0
1675,19.0,94.0,5.0,3.0
2291,13.0,96.0,7.0,3.0
2929,57.0,96.0,9.0,3.0
1687,31.0,96.0,5.0,3.0
2008,16.0,4.0,7.0,3.0
1725,22.0,11.0,6.0,3.0
2316,26.0,1.0,8.0,3.0
1393,32.0,7.0,5.0,3.0
2330,32.0,4.0,8.0,3.0
1398,50.0,8.0,5.0,3.0
1722,53.0,10.0,6.0,3.0
2029,97.0,8.0,7.0,3.0
1719,88.0,9.0,6.0,3.0
2667,17.0,11.0,9.0,3.0
1732,63.0,12.0,6.0,3.0
1744,3.0,18.0,6.0,3.0
1730,41.0,12.0,6.0,3.0
2379,15.0,23.0,8.0,3.0
2668,34.0,11.0,9.0,3.0
2083,74.0,27.0,7.0,3.0
2687,76.0,17.0,9.0,3.0
1823,95.0,41.0,6.0,4.0
1751,96.0,19.0,6.0,3.0
1784,95.0,29.0,6.0,3.0
3014,23.0,31.0,10.0,3.0
2107,1.0,34.0,7.0,3.0
2113,18.0,35.0,7.0,3.0
2452,47.0,44.0,8.0,3.0
2162,98.0,52.0,7.0,1.0
1521,28.0,51.0,5.0,3.0
1842,30.0,47.0,6.0,3.0
1874,29.0,55.0,6.0,3.0
1858,91.0,52.0,6.0,4.0
2801,85.0,54.0,9.0,3.0
1860,22.0,53.0,6.0,4.0
2180,40.0,59.0,7.0,3.0
2499,48.0,59.0,8.0,3.0
1890,57.0,60.0,6.0,4.0
1573,75.0,68.0,5.0,3.0
1595,57.0,74.0,5.0,3.0
3331,75.0,69.0,11.0,3.0
1631,57.0,82.0,5.0,3.0
3365,65.0,80.0,11.0,3.0
2864,22.0,78.0,9.0,3.0
2207,12.0,73.0,7.0,3.0
1932,13.0,79.0,6.0,3.0
3356,40.0,78.0,11.0,3.0
1637,35.0,84.0,5.0,3.0
1643,8.0,86.0,5.0,3.0
2874,5.0,81.0,9.0,3.0
2246,59.0,85.0,7.0,3.0
1660,27.0,90.0,5.0,3.0
1645,37.0,86.0,5.0,3.0
2572,32.0,83.0,8.0,3.0
1953,41.0,85.0,6.0,3.0
2271,25.0,91.0,7.0,3.0
1689,97.0,96.0,5.0,3.0
2280,64.0,93.0,7.0,4.0
2282,42.0,94.0,7.0,3.0
2604,82.0,91.0,8.0,3.0
3173,33.0,97.0,10.0,3.0
2296,92.0,96.0,7.0,4.0
1994,98.0,97.0,6.0,3.0
2341,40.0,8.0,8.0,3.0
3191,57.0,5.0,11.0,3.0
2042,63.0,11.0,7.0,3.0
1733,88.0,12.0,6.0,3.0
2352,87.0,10.0,8.0,3.0
2347,17.0,10.0,8.0,4.0
1739,88.0,15.0,6.0,3.0
2060,88.0,17.0,7.0,3.0
2055,24.0,16.0,7.0,3.0
2360,5.0,13.0,8.0,3.0
2695,4.0,21.0,9.0,3.0
1752,21.0,20.0,6.0,3.0
2073,24.0,22.0,7.0,3.0
2692,18.0,19.0,9.0,3.0
2993,43.0,22.0,10.0,3.0
2052,54.0,15.0,7.0,3.0
1766,53.0,24.0,6.0,3.0
1773,54.0,26.0,6.0,3.0
2093,52.0,29.0,7.0,3.0
2390,4.0,28.0,8.0,3.0
2731,95.0,32.0,9.0,3.0
2415,85.0,32.0,8.0,3.0
2116,86.0,36.0,7.0,3.0
2450,86.0,43.0,8.0,3.0
2119,87.0,37.0,7.0,3.0
1841,94.0,46.0,6.0,3.0
3841,6.0,44.0,13.0,3.0
2466,95.0,48.0,8.0,4.0
2134,29.0,43.0,7.0,3.0
2157,21.0,51.0,7.0,3.0
1881,92.0,56.0,6.0,3.0
3057,85.0,53.0,10.0,4.0
2819,21.0,59.0,9.0,3.0
2488,3.0,55.0,8.0,3.0
3604,31.0,62.0,12.0,3.0
2501,95.0,59.0,8.0,3.0
3310,13.0,59.0,11.0,3.0
2173,71.0,56.0,7.0,4.0
2815,61.0,58.0,9.0,3.0
2518,60.0,63.0,8.0,1.0
1931,88.0,78.0,6.0,4.0
3123,92.0,82.0,10.0,3.0
2868,4.0,80.0,9.0,3.0
2253,5.0,87.0,7.0,3.0
2249,13.0,86.0,7.0,3.0
2270,13.0,91.0,7.0,4.0
2283,48.0,94.0,7.0,3.0
2303,92.0,97.0,7.0,3.0
6128,94.0,93.0,21.0,3.0
2654,97.0,5.0,9.0,3.0
2974,96.0,13.0,10.0,3.0
2960,76.0,10.0,10.0,4.0
2357,63.0,11.0,8.0,4.0
3220,58.0,17.0,11.0,3.0
2362,25.0,14.0,8.0,3.0
5857,34.0,9.0,21.0,4.0
2087,27.0,28.0,7.0,3.0
2700,25.0,24.0,9.0,3.0
2414,74.0,32.0,8.0,3.0
2382,87.0,25.0,8.0,3.0
2715,34.0,28.0,9.0,3.0
2404,27.0,31.0,8.0,3.0
2419,53.0,33.0,8.0,3.0
3807,48.0,28.0,13.0,3.0
3009,59.0,29.0,10.0,3.0
3033,64.0,36.0,10.0,3.0
2109,28.0,34.0,7.0,3.0
2112,9.0,35.0,7.0,3.0
2797,3.0,54.0,9.0,3.0
3268,5.0,35.0,11.0,3.0
2431,20.0,37.0,8.0,3.0
3261,15.0,33.0,11.0,3.0
2754,81.0,37.0,9.0,3.0
2434,38.0,37.0,8.0,3.0
2802,39.0,55.0,9.0,3.0
2437,29.0,38.0,8.0,3.0
4674,34.0,39.0,16.0,3.0
2471,74.0,49.0,8.0,3.0
2174,72.0,56.0,7.0,4.0
2483,73.0,53.0,8.0,3.0
2809,74.0,57.0,9.0,3.0
2489,39.0,56.0,8.0,3.0
3320,40.0,65.0,11.0,3.0
2816,85.0,58.0,9.0,3.0
2189,85.0,65.0,7.0,3.0
2524,21.0,66.0,8.0,4.0
3359,92.0,78.0,11.0,3.0
2880,31.0,82.0,9.0,3.0
2545,30.0,75.0,8.0,3.0
2578,64.0,84.0,8.0,3.0
2594,57.0,88.0,8.0,3.0
2878,13.0,82.0,9.0,3.0
2266,21.0,90.0,7.0,3.0
2586,20.0,86.0,8.0,3.0
2274,20.0,92.0,7.0,3.0
3395,14.0,92.0,11.0,3.0
2596,23.0,90.0,8.0,3.0
2622,42.0,96.0,8.0,4.0
2607,49.0,92.0,8.0,3.0
2614,43.0,93.0,8.0,3.0
2914,81.0,91.0,9.0,4.0
2926,74.0,95.0,9.0,3.0
3164,5.0,95.0,10.0,3.0
3134,93.0,86.0,10.0,3.0
2304,20.0,98.0,7.0,3.0
3414,26.0,95.0,11.0,4.0
3730,18.0,97.0,12.0,4.0
2328,4.0,4.0,8.0,3.0
2656,7.0,7.0,9.0,3.0
2642,37.0,2.0,9.0,3.0
2942,30.0,3.0,10.0,3.0
2349,41.0,10.0,8.0,3.0
4025,39.0,7.0,14.0,4.0
2648,16.0,4.0,9.0,3.0
3453,44.0,7.0,12.0,3.0
2956,85.0,9.0,10.0,3.0
3761,68.0,10.0,13.0,3.0
2951,8.0,8.0,10.0,3.0
2981,8.0,16.0,10.0,3.0
2678,25.0,13.0,9.0,3.0
3016,24.0,32.0,10.0,3.0
3817,74.0,31.0,13.0,3.0
3251,83.0,30.0,11.0,3.0
3810,47.0,29.0,13.0,3.0
2472,20.0,50.0,8.0,3.0
3020,43.0,33.0,10.0,3.0
2751,63.0,37.0,9.0,3.0
2773,87.0,45.0,9.0,3.0
3286,83.0,45.0,11.0,3.0
2474,48.0,50.0,8.0,3.0
4689,44.0,46.0,16.0,3.0
4144,91.0,51.0,14.0,3.0
2517,48.0,63.0,8.0,3.0
3336,94.0,69.0,11.0,3.0
3305,3.0,58.0,11.0,3.0
2542,3.0,74.0,8.0,4.0
4178,18.0,64.0,14.0,4.0
3094,31.0,70.0,10.0,3.0
2849,20.0,72.0,9.0,3.0
3649,17.0,78.0,12.0,4.0
2559,49.0,79.0,8.0,4.0
2837,48.0,67.0,9.0,3.0
3131,49.0,86.0,10.0,3.0
2592,31.0,88.0,8.0,3.0
3947,16.0,86.0,13.0,3.0
2896,76.0,85.0,9.0,3.0
3391,34.0,90.0,11.0,3.0
2907,57.0,89.0,9.0,3.0
3389,25.0,89.0,11.0,3.0
3133,82.0,86.0,10.0,3.0
2903,48.0,87.0,9.0,3.0
3709,52.0,92.0,12.0,3.0
3162,66.0,94.0,10.0,3.0
2628,48.0,97.0,8.0,3.0
3166,41.0,95.0,10.0,3.0
4020,38.0,6.0,14.0,3.0
2941,16.0,3.0,10.0,3.0
5293,97.0,5.0,19.0,3.0
3207,33.0,12.0,11.0,3.0
2949,26.0,7.0,10.0,3.0
3210,76.0,13.0,11.0,3.0
2967,17.0,12.0,10.0,3.0
3235,18.0,24.0,11.0,4.0
2992,5.0,22.0,10.0,3.0
3508,26.0,23.0,12.0,3.0
3013,34.0,30.0,10.0,4.0
2732,36.0,33.0,9.0,3.0
3037,95.0,37.0,10.0,3.0
3257,95.0,31.0,11.0,4.0
3834,59.0,38.0,13.0,4.0
2759,77.0,38.0,9.0,3.0
3849,5.0,45.0,13.0,3.0
4148,90.0,53.0,14.0,3.0
3587,40.0,54.0,12.0,3.0
3577,81.0,50.0,12.0,3.0
3308,76.0,58.0,11.0,3.0
3065,85.0,56.0,10.0,3.0
2828,22.0,63.0,9.0,3.0
3869,23.0,56.0,13.0,3.0
4474,22.0,67.0,15.0,3.0
3084,48.0,65.0,10.0,4.0
3629,44.0,72.0,12.0,3.0
3901,17.0,70.0,13.0,3.0
2879,23.0,82.0,9.0,4.0
3352,5.0,77.0,11.0,3.0
2894,5.0,85.0,9.0,3.0
3373,32.0,83.0,11.0,3.0
4252,6.0,87.0,14.0,3.0
3369,75.0,81.0,11.0,3.0
3140,73.0,88.0,10.0,3.0
3386,55.0,86.0,11.0,3.0
3145,56.0,90.0,10.0,3.0
2930,74.0,96.0,9.0,4.0
3163,74.0,94.0,10.0,3.0
3156,55.0,93.0,10.0,3.0
3153,82.0,92.0,10.0,4.0
3175,74.0,97.0,10.0,3.0
4006,17.0,1.0,14.0,3.0
3753,17.0,6.0,13.0,3.0
3447,29.0,5.0,12.0,3.0
3194,8.0,7.0,11.0,3.0
3762,85.0,10.0,13.0,3.0
2968,75.0,12.0,10.0,3.0
3766,17.0,12.0,13.0,3.0
3772,68.0,13.0,13.0,3.0
3485,94.0,17.0,12.0,3.0
4064,10.0,22.0,14.0,3.0
3801,5.0,27.0,13.0,3.0
3803,43.0,27.0,13.0,3.0
3513,57.0,24.0,12.0,3.0
3549,58.0,37.0,12.0,3.0
3820,34.0,32.0,13.0,3.0
4097,19.0,31.0,14.0,3.0
3547,25.0,36.0,12.0,3.0
4099,43.0,32.0,14.0,3.0
5125,68.0,37.0,18.0,3.0
3300,84.0,54.0,11.0,3.0
3894,52.0,67.0,13.0,3.0
3893,43.0,67.0,13.0,4.0
3647,83.0,77.0,12.0,3.0
3353,75.0,77.0,11.0,3.0
3366,92.0,80.0,11.0,3.0
3382,93.0,85.0,11.0,4.0
3687,51.0,87.0,12.0,3.0
3924,83.0,78.0,13.0,3.0
3398,82.0,92.0,11.0,3.0
3402,52.0,93.0,11.0,4.0
3725,60.0,96.0,12.0,3.0
