node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
2500,93.0,34.0,6.0,3.0
2108,63.0,35.0,5.0,3.0
1009,15.0,33.0,2.0,3.0
661,11.0,42.0,1.0,3.0
670,0.0,45.0,1.0,3.0
1388,0.0,34.0,3.0,3.0
2123,1.0,41.0,5.0,3.0
1745,7.0,42.0,4.0,3.0
671,13.0,45.0,1.0,4.0
708,1.0,52.0,1.0,3.0
2138,1.0,46.0,5.0,3.0
672,14.0,45.0,1.0,3.0
687,11.0,49.0,1.0,3.0
1066,21.0,47.0,2.0,3.0
3336,16.0,48.0,8.0,4.0
1758,40.0,46.0,4.0,3.0
703,31.0,51.0,1.0,4.0
1431,32.0,46.0,3.0,3.0
1779,7.0,51.0,4.0,3.0
3340,71.0,48.0,8.0,3.0
1420,81.0,44.0,3.0,4.0
1788,81.0,53.0,4.0,3.0
698,93.0,50.0,1.0,7.0
697,91.0,50.0,1.0,6.0
717,91.0,52.0,1.0,6.0
1091,92.0,51.0,2.0,9.0
718,93.0,52.0,1.0,7.0
1124,3.0,59.0,2.0,3.0
1456,3.0,52.0,3.0,3.0
744,21.0,58.0,1.0,3.0
725,92.0,53.0,1.0,4.0
1116,96.0,57.0,2.0,3.0
2169,22.0,59.0,5.0,3.0
765,31.0,64.0,1.0,3.0
1103,30.0,54.0,2.0,3.0
1106,13.0,55.0,2.0,3.0
1147,13.0,63.0,2.0,3.0
1143,49.0,62.0,2.0,3.0
1156,30.0,65.0,2.0,3.0
1148,39.0,63.0,2.0,3.0
1505,39.0,68.0,3.0,3.0
1167,96.0,67.0,2.0,3.0
3053,89.0,68.0,7.0,3.0
1883,11.0,83.0,4.0,3.0
1208,38.0,77.0,2.0,3.0
2253,46.0,78.0,5.0,4.0
2306,37.0,88.0,5.0,4.0
1552,90.0,82.0,3.0,3.0
828,95.0,79.0,1.0,3.0
1193,69.0,73.0,2.0,3.0
1875,72.0,81.0,4.0,4.0
1235,95.0,84.0,2.0,3.0
869,91.0,90.0,1.0,3.0
1555,90.0,83.0,3.0,3.0
1201,4.0,75.0,2.0,3.0
1907,6.0,90.0,4.0,3.0
875,56.0,92.0,1.0,3.0
886,88.0,94.0,1.0,3.0
1931,96.0,93.0,4.0,3.0
879,53.0,93.0,1.0,3.0
888,58.0,95.0,1.0,3.0
1934,28.0,94.0,4.0,3.0
1943,86.0,95.0,4.0,4.0
896,52.0,97.0,1.0,3.0
1947,60.0,96.0,4.0,3.0
895,45.0,97.0,1.0,1.0
1259,53.0,95.0,2.0,3.0
922,62.0,5.0,2.0,3.0
1276,59.0,2.0,3.0,3.0
930,58.0,8.0,2.0,3.0
1659,65.0,14.0,4.0,3.0
1681,74.0,21.0,4.0,3.0
1301,74.0,9.0,3.0,4.0
1663,74.0,15.0,4.0,3.0
1319,40.0,15.0,3.0,4.0
1307,14.0,12.0,3.0,3.0
1665,8.0,16.0,4.0,3.0
1666,30.0,16.0,4.0,3.0
1323,40.0,16.0,3.0,5.0
