thickness,x1,y1,z1,x2,y2,z2
3.072525957550795,63.0,8.0,28.0,62.0,9.0,27.0
3.23945122526189,63.0,8.0,28.0,64.0,8.0,28.0
2.776346383927595,63.0,8.0,28.0,63.0,9.0,27.0
2.6583123951777,63.0,8.0,28.0,64.0,9.0,27.0
3.1583123951777,63.0,8.0,28.0,62.0,8.0,29.0
3.072525957550795,63.0,8.0,28.0,63.0,8.0,29.0
3.072525957550795,63.0,8.0,28.0,64.0,8.0,29.0
3.5291410885646703,63.0,8.0,28.0,62.0,8.0,28.0
3.23945122526189,64.0,8.0,28.0,63.0,8.0,28.0
3.23945122526189,64.0,8.0,28.0,65.0,8.0,28.0
2.699172818834085,64.0,8.0,28.0,63.0,9.0,27.0
2.58113883008419,64.0,8.0,28.0,64.0,9.0,27.0
2.699172818834085,64.0,8.0,28.0,65.0,9.0,27.0
2.995352392457285,64.0,8.0,28.0,63.0,8.0,29.0
2.995352392457285,64.0,8.0,28.0,64.0,8.0,29.0
3.23945122526189,65.0,8.0,28.0,64.0,8.0,28.0
2.6583123951777,65.0,8.0,28.0,64.0,9.0,27.0
2.776346383927595,65.0,8.0,28.0,65.0,9.0,27.0
3.072525957550795,65.0,8.0,28.0,64.0,8.0,29.0
3.9240959812916367,85.0,8.0,28.0,85.0,7.0,27.0
3.9921490369466133,85.0,8.0,28.0,84.0,7.0,28.0
3.9240959812916367,85.0,8.0,28.0,86.0,8.0,29.0
3.605551275463989,60.0,9.0,28.0,61.0,8.0,28.0
3.3839144678161843,60.0,9.0,28.0,60.0,10.0,28.0
3.3839144678161843,60.0,10.0,28.0,60.0,9.0,28.0
3.08113883008419,60.0,10.0,28.0,60.0,11.0,28.0
3.08113883008419,60.0,11.0,28.0,60.0,10.0,28.0
3.0,60.0,11.0,28.0,60.0,12.0,28.0
3.0,60.0,12.0,28.0,60.0,11.0,28.0
3.08113883008419,60.0,12.0,28.0,61.0,13.0,27.0
3.4519675234711604,87.0,3.0,29.0,88.0,4.0,29.0
3.4519675234711604,87.0,3.0,29.0,88.0,3.0,30.0
2.8058837014757785,87.0,3.0,29.0,86.0,4.0,29.0
2.58113883008419,87.0,3.0,29.0,86.0,3.0,30.0
3.4519675234711604,88.0,4.0,29.0,87.0,3.0,29.0
3.7416573867739413,88.0,4.0,29.0,88.0,3.0,30.0
3.9240959812916367,86.0,8.0,29.0,85.0,8.0,28.0
3.605551275463989,86.0,8.0,29.0,87.0,8.0,29.0
3.3839144678161843,86.0,8.0,29.0,85.0,8.0,30.0
3.3839144678161843,86.0,8.0,29.0,86.0,8.0,30.0
3.605551275463989,87.0,8.0,29.0,86.0,8.0,29.0
3.6736043311189652,87.0,8.0,29.0,88.0,7.0,30.0
3.3839144678161843,87.0,8.0,29.0,86.0,8.0,30.0
3.8643284505408246,87.0,8.0,29.0,88.0,7.0,29.0
3.4519675234711604,88.0,3.0,30.0,87.0,3.0,29.0
3.7416573867739413,88.0,3.0,30.0,88.0,4.0,29.0
3.4519675234711604,88.0,3.0,30.0,88.0,4.0,31.0
2.224744871391589,65.0,9.0,30.0,64.0,8.0,31.0
2.724744871391589,65.0,9.0,30.0,66.0,10.0,31.0
2.883057266569289,65.0,9.0,30.0,66.0,10.0,29.0
2.6389584337646843,65.0,9.0,30.0,64.0,8.0,29.0
1.8251407699364424,86.0,2.0,31.0,85.0,3.0,31.0
2.118033988749895,86.0,2.0,31.0,86.0,3.0,30.0
2.776346383927595,86.0,2.0,31.0,87.0,2.0,32.0
2.23606797749979,86.0,2.0,31.0,85.0,3.0,32.0
1.8251407699364424,85.0,3.0,31.0,86.0,2.0,31.0
1.4142135623730951,85.0,3.0,31.0,84.0,4.0,31.0
1.7071067811865475,85.0,3.0,31.0,86.0,3.0,30.0
1.4142135623730951,85.0,3.0,31.0,85.0,4.0,30.0
1.8251407699364424,85.0,3.0,31.0,85.0,3.0,32.0
1.5731321849709863,85.0,3.0,31.0,84.0,4.0,32.0
1.4142135623730951,84.0,4.0,31.0,85.0,3.0,31.0
1.7071067811865475,84.0,4.0,31.0,83.0,5.0,31.0
1.4142135623730951,84.0,4.0,31.0,85.0,4.0,30.0
1.4142135623730951,84.0,4.0,31.0,84.0,5.0,30.0
1.8251407699364424,84.0,4.0,31.0,85.0,3.0,32.0
1.5731321849709863,84.0,4.0,31.0,84.0,4.0,32.0
1.8251407699364424,84.0,4.0,31.0,83.0,5.0,32.0
3.4519675234711604,88.0,4.0,31.0,88.0,3.0,30.0
3.08113883008419,88.0,4.0,31.0,88.0,3.0,32.0
3.1622776601683795,88.0,4.0,31.0,88.0,5.0,32.0
3.08113883008419,88.0,4.0,31.0,88.0,4.0,32.0
1.7071067811865475,83.0,5.0,31.0,84.0,4.0,31.0
2.5,83.0,5.0,31.0,82.0,6.0,31.0
1.7071067811865475,83.0,5.0,31.0,84.0,5.0,30.0
1.8660254037844386,83.0,5.0,31.0,84.0,4.0,32.0
2.118033988749895,83.0,5.0,31.0,83.0,5.0,32.0
2.58113883008419,83.0,5.0,31.0,82.0,6.0,32.0
2.5,82.0,6.0,31.0,83.0,5.0,31.0
2.618033988749895,82.0,6.0,31.0,83.0,5.0,32.0
3.08113883008419,82.0,6.0,31.0,82.0,6.0,32.0
2.6389584337646843,61.0,7.0,31.0,60.0,8.0,31.0
2.6389584337646843,61.0,7.0,31.0,62.0,7.0,32.0
2.224744871391589,64.0,8.0,31.0,65.0,9.0,30.0
2.118033988749895,64.0,8.0,31.0,63.0,8.0,30.0
2.0,64.0,8.0,31.0,63.0,8.0,32.0
2.118033988749895,64.0,8.0,31.0,65.0,9.0,32.0
2.118033988749895,64.0,8.0,31.0,64.0,8.0,32.0
2.914213562373095,85.0,8.0,31.0,86.0,8.0,31.0
2.6389584337646843,85.0,8.0,31.0,84.0,8.0,32.0
2.995352392457285,85.0,8.0,31.0,85.0,8.0,30.0
2.995352392457285,85.0,8.0,31.0,86.0,8.0,30.0
2.914213562373095,85.0,8.0,31.0,84.0,8.0,31.0
2.53224755112299,85.0,8.0,31.0,85.0,8.0,32.0
2.6389584337646843,85.0,8.0,31.0,86.0,8.0,32.0
2.914213562373095,86.0,8.0,31.0,85.0,8.0,31.0
3.0,86.0,8.0,31.0,87.0,8.0,31.0
3.08113883008419,86.0,8.0,31.0,85.0,8.0,30.0
3.08113883008419,86.0,8.0,31.0,86.0,8.0,30.0
2.618033988749895,86.0,8.0,31.0,85.0,8.0,32.0
2.724744871391589,86.0,8.0,31.0,86.0,8.0,32.0
3.0,86.0,8.0,31.0,87.0,8.0,32.0
3.0,87.0,8.0,31.0,86.0,8.0,31.0
3.3708286933869704,87.0,8.0,31.0,88.0,7.0,30.0
3.08113883008419,87.0,8.0,31.0,86.0,8.0,30.0
2.724744871391589,87.0,8.0,31.0,86.0,8.0,32.0
3.0,87.0,8.0,31.0,87.0,8.0,32.0
3.1583123951777,60.0,10.0,31.0,60.0,9.0,30.0
3.08113883008419,60.0,10.0,31.0,60.0,10.0,30.0
3.0,60.0,10.0,31.0,60.0,11.0,30.0
3.0,60.0,10.0,31.0,60.0,11.0,32.0
3.0,60.0,10.0,31.0,60.0,10.0,32.0
2.618033988749895,60.0,10.0,31.0,61.0,9.0,32.0
2.724744871391589,66.0,10.0,31.0,65.0,9.0,30.0
2.618033988749895,66.0,10.0,31.0,65.0,9.0,32.0
3.0,66.0,10.0,31.0,66.0,10.0,32.0
3.0,66.0,10.0,31.0,66.0,11.0,32.0
3.23945122526189,60.0,12.0,31.0,60.0,13.0,30.0
3.08113883008419,60.0,12.0,31.0,60.0,11.0,30.0
3.1622776601683795,60.0,12.0,31.0,60.0,12.0,30.0
3.08113883008419,60.0,12.0,31.0,60.0,11.0,32.0
3.1622776601683795,60.0,12.0,31.0,60.0,12.0,32.0
2.995352392457285,60.0,12.0,31.0,61.0,13.0,32.0
2.995352392457285,66.0,12.0,31.0,65.0,13.0,31.0
3.08113883008419,66.0,12.0,31.0,66.0,11.0,32.0
2.699172818834085,66.0,12.0,31.0,65.0,12.0,30.0
2.914213562373095,64.0,14.0,31.0,65.0,13.0,31.0
2.724744871391589,64.0,14.0,31.0,63.0,14.0,32.0
2.914213562373095,64.0,14.0,31.0,64.0,14.0,32.0
3.0,64.0,14.0,31.0,63.0,14.0,31.0
2.618033988749895,55.0,2.0,33.0,54.0,3.0,33.0
1.8251407699364424,55.0,2.0,33.0,56.0,1.0,34.0
2.23606797749979,55.0,2.0,33.0,54.0,2.0,34.0
2.342778860141484,55.0,2.0,33.0,55.0,3.0,33.0
2.618033988749895,54.0,3.0,33.0,55.0,2.0,33.0
2.618033988749895,54.0,3.0,33.0,54.0,2.0,34.0
3.1583123951777,54.0,3.0,33.0,54.0,4.0,33.0
2.724744871391589,54.0,3.0,33.0,55.0,3.0,33.0
2.618033988749895,54.0,3.0,33.0,53.0,3.0,34.0
3.0,54.0,3.0,33.0,54.0,4.0,34.0
2.618033988749895,54.0,3.0,33.0,55.0,4.0,34.0
2.724744871391589,84.0,7.0,33.0,84.0,8.0,32.0
2.618033988749895,84.0,7.0,33.0,85.0,8.0,32.0
3.0,84.0,7.0,33.0,83.0,6.0,33.0
3.1583123951777,84.0,7.0,33.0,84.0,6.0,34.0
1.8251407699364424,56.0,1.0,34.0,55.0,2.0,33.0
1.2071067811865475,56.0,1.0,34.0,57.0,2.0,35.0
1.4142135623730951,56.0,1.0,34.0,55.0,1.0,35.0
2.23606797749979,54.0,2.0,34.0,55.0,2.0,33.0
2.618033988749895,54.0,2.0,34.0,54.0,3.0,33.0
2.342778860141484,54.0,2.0,34.0,55.0,3.0,33.0
2.23606797749979,54.0,2.0,34.0,53.0,3.0,34.0
1.8251407699364424,54.0,2.0,34.0,55.0,1.0,35.0
2.118033988749895,54.0,2.0,34.0,54.0,2.0,35.0
1.8251407699364424,54.0,2.0,34.0,55.0,3.0,35.0
2.6389584337646843,61.0,10.0,34.0,61.0,9.0,33.0
2.995352392457285,61.0,10.0,34.0,60.0,11.0,33.0
2.53224755112299,61.0,10.0,34.0,62.0,10.0,34.0
2.53224755112299,61.0,10.0,34.0,62.0,11.0,34.0
2.53224755112299,61.0,10.0,34.0,62.0,9.0,34.0
2.0,8.0,6.0,35.0,8.0,7.0,35.0
1.8660254037844386,8.0,6.0,35.0,7.0,5.0,36.0
2.414213562373095,44.0,65.0,38.0,43.0,64.0,39.0
1.7071067811865475,44.0,65.0,38.0,45.0,66.0,38.0
1.8251407699364424,92.0,34.0,40.0,93.0,34.0,41.0
2.224744871391589,59.0,37.0,40.0,58.0,38.0,40.0
2.449489742783178,31.0,95.0,43.0,30.0,96.0,43.0
2.342778860141484,68.0,41.0,44.0,67.0,42.0,44.0
1.4142135623730951,32.0,27.0,48.0,31.0,26.0,49.0
2.8284271247461903,62.0,54.0,53.0,62.0,53.0,54.0
1.7071067811865475,64.0,70.0,54.0,65.0,71.0,54.0
2.53224755112299,67.0,41.0,55.0,68.0,42.0,55.0
1.9840593925343335,34.0,45.0,55.0,35.0,46.0,55.0
2.8284271247461903,96.0,59.0,55.0,95.0,58.0,56.0
2.995352392457285,96.0,59.0,55.0,97.0,60.0,55.0
1.8251407699364424,93.0,88.0,55.0,94.0,89.0,55.0
1.8251407699364424,26.0,40.0,56.0,27.0,40.0,57.0
2.0,91.0,34.0,57.0,90.0,35.0,57.0
1.2071067811865475,95.0,20.0,58.0,96.0,20.0,58.0
1.4142135623730951,95.0,20.0,58.0,95.0,19.0,59.0
1.5731321849709863,95.0,20.0,58.0,95.0,21.0,58.0
1.2071067811865475,95.0,20.0,58.0,94.0,21.0,59.0
1.2071067811865475,95.0,20.0,58.0,96.0,19.0,59.0
1.4142135623730951,95.0,20.0,58.0,94.0,20.0,59.0
1.2071067811865475,96.0,20.0,58.0,95.0,20.0,58.0
1.2071067811865475,96.0,20.0,58.0,95.0,19.0,59.0
1.3660254037844386,96.0,20.0,58.0,95.0,21.0,58.0
1.0,96.0,20.0,58.0,96.0,19.0,59.0
