node_id,node_coordinate_x,node_coordinate_y,node_coordinate_z,coordination-number
3511,58.0,93.0,17.0,3.0
2966,25.0,96.0,14.0,3.0
2976,17.0,98.0,14.0,4.0
3167,30.0,98.0,15.0,3.0
4039,71.0,2.0,21.0,3.0
3536,36.0,8.0,18.0,3.0
3010,57.0,6.0,15.0,3.0
4049,48.0,8.0,21.0,3.0
3693,58.0,8.0,19.0,3.0
4132,96.0,33.0,21.0,3.0
3901,98.0,16.0,20.0,3.0
3201,63.0,21.0,16.0,3.0
3916,63.0,30.0,20.0,3.0
3261,6.0,51.0,16.0,3.0
3077,58.0,51.0,15.0,3.0
3246,62.0,49.0,16.0,3.0
3582,71.0,45.0,18.0,3.0
3439,51.0,50.0,17.0,3.0
3096,82.0,53.0,15.0,3.0
3266,84.0,51.0,16.0,3.0
3273,75.0,52.0,16.0,3.0
3280,82.0,55.0,16.0,3.0
3619,8.0,63.0,18.0,3.0
3311,20.0,76.0,16.0,3.0
3318,2.0,79.0,16.0,3.0
3675,67.0,95.0,18.0,3.0
3514,34.0,95.0,17.0,3.0
4551,63.0,20.0,23.0,3.0
3220,74.0,28.0,16.0,3.0
4552,73.0,20.0,23.0,3.0
3389,86.0,22.0,17.0,3.0
3918,85.0,30.0,20.0,3.0
3726,41.0,31.0,19.0,3.0
3427,61.0,47.0,17.0,3.0
4815,4.0,45.0,24.0,3.0
3436,17.0,50.0,17.0,3.0
3583,84.0,45.0,18.0,3.0
3445,87.0,52.0,17.0,3.0
3787,19.0,62.0,19.0,4.0
3620,20.0,63.0,18.0,3.0
3826,23.0,78.0,19.0,3.0
3639,32.0,76.0,18.0,3.0
3655,23.0,79.0,18.0,4.0
3836,10.0,80.0,19.0,4.0
3507,1.0,91.0,17.0,3.0
5232,2.0,75.0,26.0,3.0
3518,96.0,95.0,17.0,4.0
4521,93.0,2.0,23.0,3.0
3545,3.0,12.0,18.0,3.0
4562,3.0,22.0,23.0,3.0
4350,86.0,20.0,22.0,3.0
4374,75.0,31.0,22.0,4.0
3725,18.0,31.0,19.0,3.0
3728,6.0,32.0,19.0,3.0
3440,97.0,50.0,17.0,3.0
3594,40.0,51.0,18.0,3.0
4598,38.0,42.0,23.0,3.0
3578,17.0,44.0,18.0,3.0
3753,51.0,49.0,19.0,3.0
3775,32.0,61.0,19.0,3.0
3623,7.0,64.0,18.0,3.0
3795,62.0,62.0,19.0,3.0
3636,66.0,75.0,18.0,3.0
3980,45.0,76.0,20.0,4.0
3996,46.0,77.0,20.0,4.0
3834,56.0,78.0,19.0,3.0
4687,7.0,91.0,23.0,3.0
3683,54.0,97.0,18.0,3.0
4480,56.0,87.0,22.0,3.0
3857,78.0,95.0,19.0,3.0
3859,87.0,95.0,19.0,3.0
4252,32.0,93.0,21.0,3.0
4030,88.0,95.0,20.0,4.0
4071,36.0,10.0,21.0,4.0
3890,25.0,10.0,20.0,3.0
3695,13.0,9.0,19.0,4.0
3704,15.0,12.0,19.0,3.0
4117,30.0,31.0,21.0,3.0
3721,52.0,30.0,19.0,4.0
4807,16.0,42.0,24.0,3.0
4810,73.0,42.0,24.0,3.0
3757,40.0,52.0,19.0,3.0
3956,54.0,61.0,20.0,3.0
3617,61.0,62.0,18.0,3.0
4173,42.0,62.0,21.0,4.0
3954,7.0,61.0,20.0,3.0
3977,19.0,68.0,20.0,3.0
5071,7.0,73.0,25.0,3.0
3814,67.0,76.0,19.0,3.0
4444,32.0,73.0,22.0,3.0
